"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 28 11:23:06 GMT 2024","Mon Oct 28 11:23:06 GMT 2024","5","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","existsById","existsById()",""
"passed","Mon Oct 28 11:22:46 GMT 2024","Mon Oct 28 11:22:46 GMT 2024","3","","com.swp391.koibe.controllers.OrderControllerTest","","com.swp391.koibe.controllers.OrderControllerTest","deleteOrder","deleteOrder()",""
"passed","Mon Oct 28 11:23:00 GMT 2024","Mon Oct 28 11:23:00 GMT 2024","17","","com.swp391.koibe.services.role.RoleServiceTest","","com.swp391.koibe.services.role.RoleServiceTest","testUpdateRole","testUpdateRole()",""
"passed","Mon Oct 28 11:22:47 GMT 2024","Mon Oct 28 11:22:47 GMT 2024","2","","com.swp391.koibe.controllers.OrderControllerTest","","com.swp391.koibe.controllers.OrderControllerTest","getSortedOrder","getSortedOrder()",""
"passed","Mon Oct 28 11:22:51 GMT 2024","Mon Oct 28 11:22:51 GMT 2024","3","","com.swp391.koibe.controllers.AuctionKoiControllerTest","","com.swp391.koibe.controllers.AuctionKoiControllerTest","getAuctionKoisByAuctionId","getAuctionKoisByAuctionId()",""
"passed","Mon Oct 28 11:22:47 GMT 2024","Mon Oct 28 11:22:47 GMT 2024","3","","com.swp391.koibe.controllers.BreederControllerTest","","com.swp391.koibe.controllers.BreederControllerTest","getAllBreeders","getAllBreeders()",""
"passed","Mon Oct 28 11:23:09 GMT 2024","Mon Oct 28 11:23:09 GMT 2024","4","","com.swp391.koibe.services.user.UserServiceTest","","com.swp391.koibe.services.user.UserServiceTest","getAllUsers","getAllUsers()",""
"passed","Mon Oct 28 11:22:46 GMT 2024","Mon Oct 28 11:22:46 GMT 2024","3","","com.swp391.koibe.controllers.OrderControllerTest","","com.swp391.koibe.controllers.OrderControllerTest","updateOrder","updateOrder()",""
"passed","Mon Oct 28 11:22:51 GMT 2024","Mon Oct 28 11:22:51 GMT 2024","5","","com.swp391.koibe.controllers.PaymentControllerTest","","com.swp391.koibe.controllers.PaymentControllerTest","createDepositPayment","createDepositPayment()",""
"passed","Mon Oct 28 11:23:09 GMT 2024","Mon Oct 28 11:23:09 GMT 2024","4","","com.swp391.koibe.services.order.OrderServiceTest","","com.swp391.koibe.services.order.OrderServiceTest","updateOrderStatusAndShipDate","updateOrderStatusAndShipDate()",""
"passed","Mon Oct 28 11:22:46 GMT 2024","Mon Oct 28 11:22:46 GMT 2024","5","","com.swp391.koibe.controllers.OrderDetailControllerTest","","com.swp391.koibe.controllers.OrderDetailControllerTest","getOrderDetails","getOrderDetails()",""
"passed","Mon Oct 28 11:23:18 GMT 2024","Mon Oct 28 11:23:18 GMT 2024","4","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","getAuctionKoiDetailsById","getAuctionKoiDetailsById()",""
"passed","Mon Oct 28 11:22:51 GMT 2024","Mon Oct 28 11:22:51 GMT 2024","5","","com.swp391.koibe.controllers.MailControllerTest","","com.swp391.koibe.controllers.MailControllerTest","sendBlockAccount","sendBlockAccount()",""
"passed","Mon Oct 28 11:23:15 GMT 2024","Mon Oct 28 11:23:15 GMT 2024","4","","com.swp391.koibe.services.user.staff.StaffServiceTest","","com.swp391.koibe.services.user.staff.StaffServiceTest","updateMemberToStaff","updateMemberToStaff()",""
"passed","Mon Oct 28 11:22:54 GMT 2024","Mon Oct 28 11:22:54 GMT 2024","3","","com.swp391.koibe.services.koiimage.KoiImageServiceTest","","com.swp391.koibe.services.koiimage.KoiImageServiceTest","deleteKoiImage","deleteKoiImage()",""
"passed","Mon Oct 28 11:23:09 GMT 2024","Mon Oct 28 11:23:09 GMT 2024","3","","com.swp391.koibe.services.user.UserServiceTest","","com.swp391.koibe.services.user.UserServiceTest","verifyOtpIsCorrect","verifyOtpIsCorrect()",""
"passed","Mon Oct 28 11:22:51 GMT 2024","Mon Oct 28 11:22:51 GMT 2024","3","","com.swp391.koibe.controllers.PaymentControllerTest","","com.swp391.koibe.controllers.PaymentControllerTest","getPaymentsByStatusAndKeyword","getPaymentsByStatusAndKeyword()",""
"passed","Mon Oct 28 11:23:15 GMT 2024","Mon Oct 28 11:23:15 GMT 2024","4","","com.swp391.koibe.services.auction.AuctionServiceTest","","com.swp391.koibe.services.auction.AuctionServiceTest","getById","getById()",""
"passed","Mon Oct 28 11:23:18 GMT 2024","Mon Oct 28 11:23:18 GMT 2024","4","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","getAuctionKoiResponeById","getAuctionKoiResponeById()",""
"passed","Mon Oct 28 11:23:01 GMT 2024","Mon Oct 28 11:23:01 GMT 2024","8","","com.swp391.koibe.services.payment.PaymentServiceTest","","com.swp391.koibe.services.payment.PaymentServiceTest","createPayment","createPayment()",""
"passed","Mon Oct 28 11:23:09 GMT 2024","Mon Oct 28 11:23:09 GMT 2024","10","","com.swp391.koibe.services.category.CategoryServiceTest","","com.swp391.koibe.services.category.CategoryServiceTest","update","update()",""
"passed","Mon Oct 28 11:23:15 GMT 2024","Mon Oct 28 11:23:15 GMT 2024","3","","com.swp391.koibe.services.auction.AuctionServiceTest","","com.swp391.koibe.services.auction.AuctionServiceTest","update","update()",""
"passed","Mon Oct 28 11:22:46 GMT 2024","Mon Oct 28 11:22:46 GMT 2024","5","","com.swp391.koibe.controllers.CategoryControllerTest","","com.swp391.koibe.controllers.CategoryControllerTest","updateCategory","updateCategory()",""
"passed","Mon Oct 28 11:22:55 GMT 2024","Mon Oct 28 11:22:55 GMT 2024","5","","com.swp391.koibe.services.mail.MailServiceTest","","com.swp391.koibe.services.mail.MailServiceTest","sendMail","sendMail()",""
"passed","Mon Oct 28 11:22:46 GMT 2024","Mon Oct 28 11:22:46 GMT 2024","4","","com.swp391.koibe.controllers.AuctionControllerTest","","com.swp391.koibe.controllers.AuctionControllerTest","getAuctionsByKeyword","getAuctionsByKeyword()",""
"passed","Mon Oct 28 11:23:05 GMT 2024","Mon Oct 28 11:23:05 GMT 2024","6","","com.swp391.koibe.services.koi.KoiServiceTest","","com.swp391.koibe.services.koi.KoiServiceTest","createKoiImage","createKoiImage()",""
"passed","Mon Oct 28 11:23:18 GMT 2024","Mon Oct 28 11:23:18 GMT 2024","3","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","deleteAuctionKoi","deleteAuctionKoi()",""
"passed","Mon Oct 28 11:22:55 GMT 2024","Mon Oct 28 11:22:55 GMT 2024","13","","com.swp391.koibe.services.koiimage.KoiImageServiceTest","","com.swp391.koibe.services.koiimage.KoiImageServiceTest","getKoiImagesByKoiId","getKoiImagesByKoiId()",""
"passed","Mon Oct 28 11:23:15 GMT 2024","Mon Oct 28 11:23:15 GMT 2024","5","","com.swp391.koibe.services.user.breeder.BreederServiceTest","","com.swp391.koibe.services.user.breeder.BreederServiceTest","deleteBreeder","deleteBreeder()",""
"passed","Mon Oct 28 11:23:09 GMT 2024","Mon Oct 28 11:23:09 GMT 2024","5","","com.swp391.koibe.services.order.OrderMailServiceTest","","com.swp391.koibe.services.order.OrderMailServiceTest","sendOrderCreatedEmailToUser","sendOrderCreatedEmailToUser()",""
"passed","Mon Oct 28 11:23:15 GMT 2024","Mon Oct 28 11:23:15 GMT 2024","4","","com.swp391.koibe.services.auction.AuctionServiceTest","","com.swp391.koibe.services.auction.AuctionServiceTest","delete","delete()",""
"passed","Mon Oct 28 11:23:01 GMT 2024","Mon Oct 28 11:23:01 GMT 2024","7","","com.swp391.koibe.services.payment.PaymentServiceTest","","com.swp391.koibe.services.payment.PaymentServiceTest","getPaymentByOrderID","getPaymentByOrderID()",""
"passed","Mon Oct 28 11:23:18 GMT 2024","Mon Oct 28 11:23:18 GMT 2024","4","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","createAuctionKoiV2","createAuctionKoiV2()",""
"passed","Mon Oct 28 11:23:09 GMT 2024","Mon Oct 28 11:23:09 GMT 2024","4","","com.swp391.koibe.services.order.OrderServiceTest","","com.swp391.koibe.services.order.OrderServiceTest","updateOrderWithDetails","updateOrderWithDetails()",""
"passed","Mon Oct 28 11:23:15 GMT 2024","Mon Oct 28 11:23:15 GMT 2024","3","","com.swp391.koibe.services.auction.AuctionServiceTest","","com.swp391.koibe.services.auction.AuctionServiceTest","createDescendingAuction","createDescendingAuction()",""
"passed","Mon Oct 28 11:22:46 GMT 2024","Mon Oct 28 11:22:46 GMT 2024","6","","com.swp391.koibe.controllers.BiddingHistoryControllerTest","","com.swp391.koibe.controllers.BiddingHistoryControllerTest","getUserHighestBid","getUserHighestBid()",""
"passed","Mon Oct 28 11:22:51 GMT 2024","Mon Oct 28 11:22:51 GMT 2024","4","","com.swp391.koibe.controllers.AuctionKoiControllerTest","","com.swp391.koibe.controllers.AuctionKoiControllerTest","deleteAuctionKoi","deleteAuctionKoi()",""
"passed","Mon Oct 28 11:22:46 GMT 2024","Mon Oct 28 11:22:46 GMT 2024","7","","com.swp391.koibe.controllers.StaffControllerTest","","com.swp391.koibe.controllers.StaffControllerTest","getAllStaffs","getAllStaffs()",""
"passed","Mon Oct 28 11:23:01 GMT 2024","Mon Oct 28 11:23:01 GMT 2024","7","","com.swp391.koibe.services.payment.PaymentServiceTest","","com.swp391.koibe.services.payment.PaymentServiceTest","getPaymentsByUserId","getPaymentsByUserId()",""
"passed","Mon Oct 28 11:23:09 GMT 2024","Mon Oct 28 11:23:09 GMT 2024","4","","com.swp391.koibe.services.user.UserServiceTest","","com.swp391.koibe.services.user.UserServiceTest","getUserByEmail","getUserByEmail()",""
"passed","Mon Oct 28 11:22:46 GMT 2024","Mon Oct 28 11:22:46 GMT 2024","7","","com.swp391.koibe.controllers.KoiControllerTest","","com.swp391.koibe.controllers.KoiControllerTest","updateProduct","updateProduct()",""
"passed","Mon Oct 28 11:23:05 GMT 2024","Mon Oct 28 11:23:05 GMT 2024","4","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","hasBid","hasBid()",""
"passed","Mon Oct 28 11:23:15 GMT 2024","Mon Oct 28 11:23:15 GMT 2024","4","","com.swp391.koibe.services.user.staff.StaffServiceTest","","com.swp391.koibe.services.user.staff.StaffServiceTest","delete","delete()",""
"passed","Mon Oct 28 11:23:01 GMT 2024","Mon Oct 28 11:23:01 GMT 2024","7","","com.swp391.koibe.services.role.RoleServiceTest","","com.swp391.koibe.services.role.RoleServiceTest","testGetRoleById","testGetRoleById()",""
"passed","Mon Oct 28 11:23:05 GMT 2024","Mon Oct 28 11:23:05 GMT 2024","4","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","getBidHistoryById","getBidHistoryById()",""
"passed","Mon Oct 28 11:23:15 GMT 2024","Mon Oct 28 11:23:15 GMT 2024","4","","com.swp391.koibe.services.auction.AuctionServiceTest","","com.swp391.koibe.services.auction.AuctionServiceTest","getAuctionByAuctioneerId","getAuctionByAuctioneerId()",""
"passed","Mon Oct 28 11:22:46 GMT 2024","Mon Oct 28 11:22:46 GMT 2024","6","","com.swp391.koibe.controllers.StaffControllerTest","","com.swp391.koibe.controllers.StaffControllerTest","updateStaff","updateStaff()",""
"passed","Mon Oct 28 11:23:15 GMT 2024","Mon Oct 28 11:23:15 GMT 2024","4","","com.swp391.koibe.services.auction.AuctionServiceTest","","com.swp391.koibe.services.auction.AuctionServiceTest","getAuctionOnCondition","getAuctionOnCondition()",""
"passed","Mon Oct 28 11:22:46 GMT 2024","Mon Oct 28 11:22:46 GMT 2024","3","","com.swp391.koibe.controllers.AuctionControllerTest","","com.swp391.koibe.controllers.AuctionControllerTest","deleteAuction","deleteAuction()",""
"passed","Mon Oct 28 11:23:18 GMT 2024","Mon Oct 28 11:23:18 GMT 2024","5","","com.swp391.koibe.services.otp.OtpServiceTest","","com.swp391.koibe.services.otp.OtpServiceTest","getOtpByEmailOtp","getOtpByEmailOtp()",""
"passed","Mon Oct 28 11:23:05 GMT 2024","Mon Oct 28 11:23:05 GMT 2024","6","","com.swp391.koibe.services.koi.KoiServiceTest","","com.swp391.koibe.services.koi.KoiServiceTest","deleteKoi","deleteKoi()",""
"passed","Mon Oct 28 11:22:46 GMT 2024","Mon Oct 28 11:22:46 GMT 2024","10","","com.swp391.koibe.controllers.KoiControllerTest","","com.swp391.koibe.controllers.KoiControllerTest","getKoi","getKoi()",""
"passed","Mon Oct 28 11:22:51 GMT 2024","Mon Oct 28 11:22:51 GMT 2024","4","","com.swp391.koibe.controllers.FeedbackControllerTest","","com.swp391.koibe.controllers.FeedbackControllerTest","getFeedbackById","getFeedbackById()",""
"passed","Mon Oct 28 11:22:51 GMT 2024","Mon Oct 28 11:22:51 GMT 2024","5","","com.swp391.koibe.controllers.PaymentControllerTest","","com.swp391.koibe.controllers.PaymentControllerTest","createOrderPayment","createOrderPayment()",""
"passed","Mon Oct 28 11:22:51 GMT 2024","Mon Oct 28 11:22:51 GMT 2024","5","","com.swp391.koibe.controllers.MemberControllerTest","","com.swp391.koibe.controllers.MemberControllerTest","getMember","getMember()",""
"passed","Mon Oct 28 11:23:15 GMT 2024","Mon Oct 28 11:23:15 GMT 2024","5","","com.swp391.koibe.services.auction.AuctionServiceTest","","com.swp391.koibe.services.auction.AuctionServiceTest","updateAuctionStatus","updateAuctionStatus()",""
"passed","Mon Oct 28 11:22:47 GMT 2024","Mon Oct 28 11:22:47 GMT 2024","2","","com.swp391.koibe.controllers.BreederControllerTest","","com.swp391.koibe.controllers.BreederControllerTest","testGetAllBreeders","testGetAllBreeders()",""
"passed","Mon Oct 28 11:23:01 GMT 2024","Mon Oct 28 11:23:01 GMT 2024","8","","com.swp391.koibe.services.payment.PaymentServiceTest","","com.swp391.koibe.services.payment.PaymentServiceTest","createDrawOutRequest","createDrawOutRequest()",""
"passed","Mon Oct 28 11:23:18 GMT 2024","Mon Oct 28 11:23:18 GMT 2024","3","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","getAuctionKoiByAuctionIdAndKoiId","getAuctionKoiByAuctionIdAndKoiId()",""
"passed","Mon Oct 28 11:22:45 GMT 2024","Mon Oct 28 11:22:46 GMT 2024","666","","com.swp391.koibe.controllers.CategoryControllerTest","","com.swp391.koibe.controllers.CategoryControllerTest","deleteCategory","deleteCategory()",""
"passed","Mon Oct 28 11:23:18 GMT 2024","Mon Oct 28 11:23:18 GMT 2024","3","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","","com.swp391.koibe.services.auctionkoi.AuctionKoiServiceTest","createAuctionKoi","createAuctionKoi()",""
"passed","Mon Oct 28 11:23:15 GMT 2024","Mon Oct 28 11:23:15 GMT 2024","5","","com.swp391.koibe.services.auction.AuctionServiceTest","","com.swp391.koibe.services.auction.AuctionServiceTest","createAscendingAuction","createAscendingAuction()",""
"passed","Mon Oct 28 11:22:46 GMT 2024","Mon Oct 28 11:22:47 GMT 2024","2","","com.swp391.koibe.controllers.OrderControllerTest","","com.swp391.koibe.controllers.OrderControllerTest","getOrders","getOrders()",""
"passed","Mon Oct 28 11:22:51 GMT 2024","Mon Oct 28 11:22:51 GMT 2024","3","","com.swp391.koibe.controllers.UserControllerTest","","com.swp391.koibe.controllers.UserControllerTest","logout","logout()",""
"passed","Mon Oct 28 11:23:09 GMT 2024","Mon Oct 28 11:23:09 GMT 2024","4","","com.swp391.koibe.services.order.OrderServiceTest","","com.swp391.koibe.services.order.OrderServiceTest","createOrder","createOrder()",""
"passed","Mon Oct 28 11:22:51 GMT 2024","Mon Oct 28 11:22:51 GMT 2024","4","","com.swp391.koibe.controllers.UserControllerTest","","com.swp391.koibe.controllers.UserControllerTest","blockOrEnable","blockOrEnable()",""
"passed","Mon Oct 28 11:23:05 GMT 2024","Mon Oct 28 11:23:05 GMT 2024","5","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","","com.swp391.koibe.services.biddinghistory.BiddingHistoryServiceTest","createBidHistories","createBidHistories()",""
"passed","Mon Oct 28 11:23:01 GMT 2024","Mon Oct 28 11:23:01 GMT 2024","5","","com.swp391.koibe.services.payment.PaymentServiceTest","","com.swp391.koibe.services.payment.PaymentServiceTest","createPaymentAndUpdateOrder","createPaymentAndUpdateOrder()",""
"passed","Mon Oct 28 11:23:15 GMT 2024","Mon Oct 28 11:23:15 GMT 2024","5","","com.swp391.koibe.services.auction.AuctionMailServiceTest","","com.swp391.koibe.services.auction.AuctionMailServiceTest","sendAuctionClosedEmailToAllUser","sendAuctionClosedEmailToAllUser()",""
"passed","Mon Oct 28 11:23:09 GMT 2024","Mon Oct 28 11:23:09 GMT 2024","3","","com.swp391.koibe.services.order.OrderServiceTest","","com.swp391.koibe.services.order.OrderServiceTest","testGetOrdersByStatus","testGetOrdersByStatus()",""
"passed","Mon Oct 28 11:23:15 GMT 2024","Mon Oct 28 11:23:15 GMT 2024","10","","com.swp391.koibe.services.user.breeder.BreederServiceTest","","com.swp391.koibe.services.user.breeder.BreederServiceTest","getAllBreeders","getAllBreeders()",""
"passed","Mon Oct 28 11:22:51 GMT 2024","Mon Oct 28 11:22:51 GMT 2024","3","","com.swp391.koibe.controllers.FeedbackControllerTest","","com.swp391.koibe.controllers.FeedbackControllerTest","updateFeedback","updateFeedback()",""
"passed","Mon Oct 28 11:22:51 GMT 2024","Mon Oct 28 11:22:51 GMT 2024","27","","com.swp391.koibe.controllers.RoleControllerTest","","com.swp391.koibe.controllers.RoleControllerTest","testUpdateRole_Success","testUpdateRole_Success()",""
"passed","Mon Oct 28 11:22:46 GMT 2024","Mon Oct 28 11:22:46 GMT 2024","4","","com.swp391.koibe.controllers.KoiControllerTest","","com.swp391.koibe.controllers.KoiControllerTest","createNewKoi","createNewKoi()",""
